,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,Year,HOME_TEAM,VISITOR_TEAM
430,2020-01-20,21900648,Final,1610612738,1610612747,2019,1610612738,139.0,0.5589999999999999,0.655,0.471,31.0,48.0,1610612747,107.0,0.4379999999999999,0.759,0.2689999999999999,22.0,36.0,1,2020,Celtics,Lakers
431,2019-02-07,21800814,Final,1610612738,1610612747,2018,1610612738,128.0,0.489,1.0,0.421,35.0,48.0,1610612747,129.0,0.515,0.389,0.537,35.0,43.0,0,2019,Celtics,Lakers
432,2020-03-01,21900900,Final,1610612740,1610612747,2019,1610612740,114.0,0.421,0.818,0.2189999999999999,24.0,52.0,1610612747,122.0,0.515,0.9,0.371,23.0,36.0,0,2020,Pelicans,Lakers
433,2019-11-27,21900264,Final,1610612740,1610612747,2019,1610612740,110.0,0.405,0.833,0.425,20.0,42.0,1610612747,114.0,0.518,0.72,0.3329999999999999,25.0,37.0,0,2019,Pelicans,Lakers
434,2019-03-31,21801147,Final,1610612740,1610612747,2018,1610612740,102.0,0.4579999999999999,0.857,0.258,19.0,45.0,1610612747,130.0,0.475,0.8640000000000001,0.395,30.0,46.0,0,2019,Pelicans,Lakers
435,2019-02-23,21800887,Final,1610612740,1610612747,2018,1610612740,128.0,0.521,0.813,0.375,31.0,41.0,1610612747,115.0,0.5429999999999999,0.654,0.345,33.0,39.0,1,2019,Pelicans,Lakers
436,2020-01-11,21900580,Final,1610612760,1610612747,2019,1610612760,110.0,0.467,0.882,0.29,23.0,37.0,1610612747,125.0,0.515,0.8,0.469,21.0,54.0,0,2020,Thunder,Lakers
437,2019-11-22,21900220,Final,1610612760,1610612747,2019,1610612760,127.0,0.527,0.9,0.355,28.0,37.0,1610612747,130.0,0.511,0.7929999999999999,0.5479999999999999,32.0,45.0,0,2019,Thunder,Lakers
438,2019-04-02,21801161,Final,1610612760,1610612747,2018,1610612760,119.0,0.461,0.6,0.295,33.0,50.0,1610612747,103.0,0.476,0.7,0.41,26.0,39.0,1,2019,Thunder,Lakers
439,2019-01-17,21800670,Final,1610612760,1610612747,2018,1610612760,128.0,0.3939999999999999,0.667,0.407,31.0,44.0,1610612747,138.0,0.505,0.905,0.475,37.0,63.0,0,2019,Thunder,Lakers
440,2020-09-24,41900314,Final,1610612743,1610612747,2019,1610612743,108.0,0.506,0.87,0.357,22.0,33.0,1610612747,114.0,0.475,0.8,0.333,23.0,41.0,0,2020,Nuggets,Lakers
441,2020-09-22,41900313,Final,1610612743,1610612747,2019,1610612743,114.0,0.548,0.793,0.379,26.0,44.0,1610612747,106.0,0.518,0.636,0.231,27.0,25.0,1,2020,Nuggets,Lakers
442,2020-02-12,21900817,Final,1610612743,1610612747,2019,1610612743,116.0,0.5,0.773,0.44,32.0,42.0,1610612747,120.0,0.505,0.519,0.364,29.0,49.0,0,2020,Nuggets,Lakers
443,2019-12-03,21900304,Final,1610612743,1610612747,2019,1610612743,96.0,0.407,0.941,0.207,26.0,35.0,1610612747,105.0,0.4639999999999999,0.667,0.292,24.0,56.0,0,2019,Nuggets,Lakers
444,2020-12-18,12000046,Final,1610612756,1610612747,2020,1610612756,113.0,0.477,0.846,0.409,26.0,46.0,1610612747,114.0,0.506,0.593,0.533,25.0,33.0,0,2020,Suns,Lakers
445,2020-12-16,12000031,Final,1610612756,1610612747,2020,1610612756,107.0,0.407,0.8,0.31,26.0,45.0,1610612747,112.0,0.476,0.75,0.4,20.0,47.0,0,2020,Suns,Lakers
446,2019-11-12,21900151,Final,1610612756,1610612747,2019,1610612756,115.0,0.473,0.765,0.421,32.0,39.0,1610612747,123.0,0.537,0.524,0.4,39.0,44.0,0,2019,Suns,Lakers
447,2019-03-02,21800942,Final,1610612756,1610612747,2018,1610612756,118.0,0.513,0.85,0.231,21.0,41.0,1610612747,109.0,0.483,0.652,0.32,27.0,40.0,1,2019,Suns,Lakers
448,2020-09-10,41900224,Final,1610612745,1610612747,2019,1610612745,100.0,0.431,0.769,0.424,24.0,26.0,1610612747,110.0,0.489,0.938,0.3,30.0,52.0,0,2020,Rockets,Lakers
449,2020-09-08,41900223,Final,1610612745,1610612747,2019,1610612745,102.0,0.469,1.0,0.4,23.0,30.0,1610612747,112.0,0.551,0.696,0.333,25.0,43.0,0,2020,Rockets,Lakers
450,2020-08-06,21901273,Final,1610612745,1610612747,2019,1610612745,113.0,0.429,0.87,0.368,26.0,34.0,1610612747,97.0,0.455,0.694,0.105,18.0,48.0,1,2020,Rockets,Lakers
451,2020-01-18,21900633,Final,1610612745,1610612747,2019,1610612745,115.0,0.444,0.7929999999999999,0.324,20.0,46.0,1610612747,124.0,0.484,0.7190000000000001,0.3329999999999999,25.0,49.0,0,2020,Rockets,Lakers
452,2019-01-19,21800686,Final,1610612745,1610612747,2018,1610612745,138.0,0.42,0.8059999999999999,0.368,23.0,39.0,1610612747,134.0,0.521,0.8,0.27,27.0,56.0,1,2019,Rockets,Lakers
453,2020-01-10,21900572,Final,1610612742,1610612747,2019,1610612742,114.0,0.406,0.6759999999999999,0.289,19.0,47.0,1610612747,129.0,0.528,0.7809999999999999,0.417,18.0,49.0,0,2020,Mavericks,Lakers
454,2019-11-01,21900074,Final,1610612742,1610612747,2019,1610612742,110.0,0.392,0.696,0.389,23.0,61.0,1610612747,119.0,0.49,0.762,0.281,24.0,41.0,0,2019,Mavericks,Lakers
455,2019-01-07,21800596,Final,1610612742,1610612747,2018,1610612742,97.0,0.419,0.708,0.267,12.0,52.0,1610612747,107.0,0.436,0.63,0.276,28.0,44.0,0,2019,Mavericks,Lakers
456,2020-02-01,21900736,Final,1610612758,1610612747,2019,1610612758,113.0,0.429,0.8079999999999999,0.318,21.0,44.0,1610612747,129.0,0.512,0.815,0.442,33.0,46.0,0,2020,Kings,Lakers
457,2020-03-08,21900948,Final,1610612746,1610612747,2019,1610612746,103.0,0.395,0.757,0.226,12.0,49.0,1610612747,112.0,0.448,0.857,0.286,22.0,45.0,0,2020,Clippers,Lakers
458,2019-10-22,21900002,Final,1610612746,1610612747,2019,1610612746,112.0,0.519,0.708,0.355,24.0,45.0,1610612747,102.0,0.435,0.7140000000000001,0.3939999999999999,20.0,41.0,1,2019,Clippers,Lakers
459,2019-04-05,21801192,Final,1610612746,1610612747,2018,1610612746,117.0,0.44,0.871,0.345,29.0,45.0,1610612747,122.0,0.4479999999999999,0.815,0.4379999999999999,28.0,55.0,0,2019,Clippers,Lakers
460,2019-01-31,21800769,Final,1610612746,1610612747,2018,1610612746,120.0,0.442,0.5379999999999999,0.326,26.0,51.0,1610612747,123.0,0.457,0.8,0.423,28.0,56.0,0,2019,Clippers,Lakers
461,2020-01-25,21900684,Final,1610612755,1610612747,2019,1610612755,108.0,0.526,0.684,0.351,19.0,41.0,1610612747,91.0,0.461,0.652,0.1939999999999999,23.0,35.0,1,2020,76ers,Lakers
462,2019-02-10,21800835,Final,1610612755,1610612747,2018,1610612755,143.0,0.5770000000000001,0.8640000000000001,0.5,33.0,42.0,1610612747,120.0,0.516,0.737,0.37,31.0,43.0,1,2019,76ers,Lakers
463,2020-10-11,41900406,Final,1610612748,1610612747,2019,1610612748,93.0,0.443,0.591,0.357,25.0,41.0,1610612747,106.0,0.483,0.643,0.314,23.0,46.0,0,2020,Heat,Lakers
464,2020-10-06,41900404,Final,1610612748,1610612747,2019,1610612748,96.0,0.427,0.808,0.344,18.0,39.0,1610612747,102.0,0.443,0.857,0.359,25.0,42.0,0,2020,Heat,Lakers
465,2020-10-04,41900403,Final,1610612748,1610612747,2019,1610612748,115.0,0.513,0.913,0.353,25.0,37.0,1610612747,104.0,0.43,0.759,0.333,23.0,43.0,1,2020,Heat,Lakers
466,2019-12-13,21900374,Final,1610612748,1610612747,2019,1610612748,110.0,0.4589999999999999,0.7859999999999999,0.303,24.0,34.0,1610612747,113.0,0.494,0.652,0.324,26.0,50.0,0,2019,Heat,Lakers
467,2019-12-19,21900417,Final,1610612749,1610612747,2019,1610612749,111.0,0.4679999999999999,0.7190000000000001,0.41,22.0,40.0,1610612747,104.0,0.4629999999999999,0.7829999999999999,0.3429999999999999,24.0,38.0,1,2019,Bucks,Lakers
468,2019-03-19,21801061,Final,1610612749,1610612747,2018,1610612749,115.0,0.461,0.667,0.319,25.0,54.0,1610612747,101.0,0.384,0.826,0.3720000000000001,20.0,42.0,1,2019,Bucks,Lakers
469,2019-01-06,21800585,Final,1610612750,1610612747,2018,1610612750,108.0,0.461,0.7140000000000001,0.344,24.0,50.0,1610612747,86.0,0.368,0.607,0.2269999999999999,20.0,48.0,1,2019,Timberwolves,Lakers
470,2020-08-03,21901255,Final,1610612762,1610612747,2019,1610612762,108.0,0.446,0.88,0.279,25.0,42.0,1610612747,116.0,0.5,0.806,0.346,23.0,38.0,0,2020,Jazz,Lakers
471,2019-12-04,21900314,Final,1610612762,1610612747,2019,1610612762,96.0,0.41,0.737,0.452,20.0,40.0,1610612747,121.0,0.511,0.6,0.483,27.0,46.0,0,2019,Jazz,Lakers
472,2019-03-27,21801121,Final,1610612762,1610612747,2018,1610612762,115.0,0.494,0.639,0.313,33.0,54.0,1610612747,100.0,0.381,0.708,0.3329999999999999,21.0,40.0,1,2019,Jazz,Lakers
473,2019-01-11,21800627,Final,1610612762,1610612747,2018,1610612762,113.0,0.396,0.688,0.357,24.0,65.0,1610612747,95.0,0.359,0.667,0.185,14.0,55.0,1,2019,Jazz,Lakers
474,2019-12-15,21900390,Final,1610612737,1610612747,2019,1610612737,96.0,0.36,0.88,0.286,18.0,42.0,1610612747,101.0,0.429,0.727,0.161,21.0,56.0,0,2019,Hawks,Lakers
475,2019-02-12,21800848,Final,1610612737,1610612747,2018,1610612737,117.0,0.435,0.8079999999999999,0.381,29.0,47.0,1610612747,113.0,0.4320000000000001,0.68,0.35,25.0,44.0,1,2019,Hawks,Lakers
476,2020-01-23,21900667,Final,1610612751,1610612747,2019,1610612751,113.0,0.44,0.8,0.457,30.0,41.0,1610612747,128.0,0.5,0.75,0.5,28.0,52.0,0,2020,Nets,Lakers
477,2019-10-12,11900044,Final,1610612751,1610612747,2019,1610612751,91.0,0.4579999999999999,0.667,0.371,25.0,44.0,1610612747,77.0,0.337,0.632,0.156,14.0,39.0,1,2019,Nets,Lakers
478,2019-03-15,21801026,Final,1610612765,1610612747,2018,1610612765,111.0,0.43,0.625,0.436,26.0,50.0,1610612747,97.0,0.419,0.731,0.24,24.0,47.0,1,2019,Pistons,Lakers
479,2019-11-05,21900100,Final,1610612741,1610612747,2019,1610612741,112.0,0.506,0.522,0.4379999999999999,22.0,42.0,1610612747,118.0,0.489,0.708,0.3329999999999999,26.0,49.0,0,2019,Bulls,Lakers
480,2019-03-12,21801009,Final,1610612741,1610612747,2018,1610612741,107.0,0.462,1.0,0.407,23.0,44.0,1610612747,123.0,0.547,0.8,0.3939999999999999,23.0,41.0,0,2019,Bulls,Lakers
481,2020-08-24,41900144,Final,1610612757,1610612747,2019,1610612757,115.0,0.449,0.742,0.429,20.0,42.0,1610612747,135.0,0.563,0.667,0.436,29.0,41.0,0,2020,Trail Blazers,Lakers
482,2020-08-22,41900143,Final,1610612757,1610612747,2019,1610612757,108.0,0.411,0.947,0.343,17.0,38.0,1610612747,116.0,0.5,0.651,0.333,26.0,55.0,0,2020,Trail Blazers,Lakers
483,2019-12-28,21900484,Final,1610612757,1610612747,2019,1610612757,120.0,0.477,0.852,0.429,18.0,39.0,1610612747,128.0,0.516,0.821,0.344,32.0,44.0,0,2019,Trail Blazers,Lakers
484,2019-12-06,21900329,Final,1610612757,1610612747,2019,1610612757,113.0,0.4529999999999999,0.862,0.294,20.0,34.0,1610612747,136.0,0.541,0.818,0.472,26.0,45.0,0,2019,Trail Blazers,Lakers
485,2019-11-25,21900249,Final,1610612759,1610612747,2019,1610612759,104.0,0.466,0.8,0.4,23.0,41.0,1610612747,114.0,0.494,0.667,0.424,28.0,40.0,0,2019,Spurs,Lakers
486,2019-11-03,21900088,Final,1610612759,1610612747,2019,1610612759,96.0,0.3979999999999999,0.828,0.24,23.0,47.0,1610612747,103.0,0.483,0.684,0.25,21.0,46.0,0,2019,Spurs,Lakers
487,2020-02-27,21900876,Final,1610612744,1610612747,2019,1610612744,86.0,0.425,0.9,0.281,27.0,37.0,1610612747,116.0,0.511,0.667,0.3329999999999999,24.0,44.0,0,2020,Warriors,Lakers
488,2020-02-08,21900783,Final,1610612744,1610612747,2019,1610612744,120.0,0.517,0.652,0.406,31.0,33.0,1610612747,125.0,0.524,0.735,0.483,29.0,47.0,0,2020,Warriors,Lakers
489,2019-10-18,11900079,Final,1610612744,1610612747,2019,1610612744,124.0,0.409,0.8109999999999999,0.391,24.0,56.0,1610612747,103.0,0.41,0.667,0.406,25.0,35.0,1,2019,Warriors,Lakers
490,2019-10-05,11900006,Final,1610612744,1610612747,2019,1610612744,101.0,0.3929999999999999,0.769,0.262,20.0,47.0,1610612747,123.0,0.475,0.633,0.303,32.0,58.0,0,2019,Warriors,Lakers
491,2019-02-02,21800782,Final,1610612744,1610612747,2018,1610612744,115.0,0.473,0.947,0.324,31.0,44.0,1610612747,101.0,0.4379999999999999,0.588,0.259,23.0,49.0,1,2019,Warriors,Lakers
492,2020-03-02,21900904,Final,1610612753,1610612757,2019,1610612753,107.0,0.385,0.864,0.326,29.0,39.0,1610612757,130.0,0.557,1.0,0.485,27.0,49.0,0,2020,Magic,Trail Blazers
493,2020-01-03,21900519,Final,1610612764,1610612757,2019,1610612764,103.0,0.422,0.64,0.3329999999999999,19.0,41.0,1610612757,122.0,0.511,0.7879999999999999,0.24,16.0,41.0,0,2020,Wizards,Trail Blazers
494,2020-02-12,21900812,Final,1610612763,1610612757,2019,1610612763,111.0,0.474,0.682,0.261,26.0,57.0,1610612757,104.0,0.371,0.792,0.351,21.0,51.0,1,2020,Grizzlies,Trail Blazers
495,2019-03-05,21800962,Final,1610612763,1610612757,2018,1610612763,120.0,0.5329999999999999,0.75,0.481,22.0,34.0,1610612757,111.0,0.532,0.857,0.31,25.0,36.0,1,2019,Grizzlies,Trail Blazers
496,2020-07-23,11900106,Final,1610612754,1610612757,2019,1610612754,91.0,0.408,0.889,0.394,21.0,42.0,1610612757,88.0,0.413,0.85,0.192,17.0,37.0,1,2020,Pacers,Trail Blazers
497,2020-02-27,21900874,Final,1610612754,1610612757,2019,1610612754,106.0,0.444,0.7829999999999999,0.32,21.0,48.0,1610612757,100.0,0.461,0.643,0.3,14.0,45.0,1,2020,Pacers,Trail Blazers
498,2020-07-26,11900121,Final,1610612761,1610612757,2019,1610612761,110.0,0.386,0.694,0.386,23.0,54.0,1610612757,104.0,0.419,0.735,0.25,22.0,50.0,1,2020,Raptors,Trail Blazers
499,2020-01-07,21900549,Final,1610612761,1610612757,2019,1610612761,99.0,0.365,0.737,0.357,21.0,57.0,1610612757,101.0,0.4320000000000001,0.857,0.371,23.0,45.0,0,2020,Raptors,Trail Blazers
500,2019-03-01,21800930,Final,1610612761,1610612757,2018,1610612761,119.0,0.556,0.905,0.357,29.0,32.0,1610612757,117.0,0.494,0.826,0.424,24.0,42.0,1,2019,Raptors,Trail Blazers
501,2020-01-01,21900505,Final,1610612752,1610612757,2019,1610612752,117.0,0.48,0.643,0.389,29.0,55.0,1610612757,93.0,0.394,0.6,0.313,17.0,47.0,1,2020,Knicks,Trail Blazers
502,2020-08-02,21901245,Final,1610612738,1610612757,2019,1610612738,128.0,0.545,0.765,0.6,24.0,36.0,1610612757,124.0,0.5,0.938,0.452,31.0,35.0,1,2020,Celtics,Trail Blazers
503,2019-02-27,21800913,Final,1610612738,1610612757,2018,1610612738,92.0,0.465,0.7,0.179,20.0,41.0,1610612757,97.0,0.422,0.75,0.182,14.0,48.0,0,2019,Celtics,Trail Blazers
504,2020-02-11,21900804,Final,1610612740,1610612757,2019,1610612740,138.0,0.5329999999999999,0.813,0.412,40.0,50.0,1610612757,117.0,0.473,0.7859999999999999,0.241,21.0,40.0,1,2020,Pelicans,Trail Blazers
505,2019-11-19,21900199,Final,1610612740,1610612757,2019,1610612740,115.0,0.441,0.833,0.361,24.0,53.0,1610612757,104.0,0.435,0.615,0.552,20.0,48.0,1,2019,Pelicans,Trail Blazers
506,2019-03-15,21801031,Final,1610612740,1610612757,2018,1610612740,110.0,0.479,0.48,0.267,31.0,45.0,1610612757,122.0,0.4479999999999999,0.813,0.37,26.0,54.0,0,2019,Pelicans,Trail Blazers
507,2020-01-18,21900635,Final,1610612760,1610612757,2019,1610612760,119.0,0.518,0.722,0.318,25.0,48.0,1610612757,106.0,0.429,0.762,0.375,11.0,40.0,1,2020,Thunder,Trail Blazers
508,2019-10-30,21900062,Final,1610612760,1610612757,2019,1610612760,99.0,0.3929999999999999,0.784,0.148,15.0,55.0,1610612757,102.0,0.395,0.708,0.486,19.0,49.0,0,2019,Thunder,Trail Blazers
509,2019-04-21,41800164,Final,1610612760,1610612757,2018,1610612760,98.0,0.375,0.773,0.375,23.0,44.0,1610612757,111.0,0.411,0.957,0.429,16.0,49.0,0,2019,Thunder,Trail Blazers
510,2019-04-19,41800163,Final,1610612760,1610612757,2018,1610612760,120.0,0.481,0.795,0.517,27.0,37.0,1610612757,108.0,0.47,0.75,0.387,18.0,41.0,1,2019,Thunder,Trail Blazers
511,2019-02-11,21800846,Final,1610612760,1610612757,2018,1610612760,120.0,0.477,0.759,0.457,23.0,45.0,1610612757,111.0,0.414,0.737,0.379,18.0,46.0,1,2019,Thunder,Trail Blazers
512,2019-01-22,21800703,Final,1610612760,1610612757,2018,1610612760,123.0,0.506,0.7879999999999999,0.478,26.0,37.0,1610612757,114.0,0.4529999999999999,0.818,0.278,21.0,52.0,1,2019,Thunder,Trail Blazers
513,2020-12-18,12000045,Final,1610612743,1610612757,2020,1610612743,129.0,0.474,0.778,0.409,30.0,53.0,1610612757,96.0,0.371,0.87,0.303,17.0,42.0,1,2020,Nuggets,Trail Blazers
514,2020-12-16,12000030,Final,1610612743,1610612757,2020,1610612743,126.0,0.523,0.739,0.413,39.0,55.0,1610612757,95.0,0.378,0.75,0.265,20.0,33.0,1,2020,Nuggets,Trail Blazers
515,2020-08-06,21901272,Final,1610612743,1610612757,2019,1610612743,115.0,0.524,0.765,0.5,30.0,44.0,1610612757,125.0,0.467,0.8,0.59,30.0,39.0,0,2020,Nuggets,Trail Blazers
516,2020-02-04,21900753,Final,1610612743,1610612757,2019,1610612743,127.0,0.511,0.72,0.5,30.0,50.0,1610612757,99.0,0.396,0.818,0.29,16.0,36.0,1,2020,Nuggets,Trail Blazers
517,2019-12-12,21900370,Final,1610612743,1610612757,2019,1610612743,114.0,0.477,0.632,0.5,25.0,48.0,1610612757,99.0,0.477,0.727,0.3,22.0,35.0,1,2019,Nuggets,Trail Blazers
518,2019-10-17,11900072,Final,1610612743,1610612757,2019,1610612743,110.0,0.461,0.645,0.286,24.0,46.0,1610612757,104.0,0.475,0.7390000000000001,0.355,21.0,52.0,1,2019,Nuggets,Trail Blazers
519,2019-05-12,41800237,Final,1610612743,1610612757,2018,1610612743,96.0,0.371,0.718,0.105,15.0,51.0,1610612757,100.0,0.409,0.833,0.154,16.0,55.0,0,2019,Nuggets,Trail Blazers
520,2019-05-07,41800235,Final,1610612743,1610612757,2018,1610612743,124.0,0.494,0.903,0.3329999999999999,26.0,62.0,1610612757,98.0,0.3670000000000001,0.5329999999999999,0.27,19.0,43.0,1,2019,Nuggets,Trail Blazers
521,2019-05-01,41800232,Final,1610612743,1610612757,2018,1610612743,90.0,0.347,0.615,0.207,20.0,58.0,1610612757,97.0,0.424,0.8,0.31,18.0,47.0,0,2019,Nuggets,Trail Blazers
522,2019-04-29,41800231,Final,1610612743,1610612757,2018,1610612743,121.0,0.506,0.871,0.414,22.0,34.0,1610612757,113.0,0.519,0.741,0.379,20.0,40.0,1,2019,Nuggets,Trail Blazers
523,2019-04-05,21801190,Final,1610612743,1610612757,2018,1610612743,119.0,0.512,0.897,0.259,27.0,39.0,1610612757,110.0,0.488,0.8,0.345,24.0,40.0,1,2019,Nuggets,Trail Blazers
524,2019-01-13,21800643,Final,1610612743,1610612757,2018,1610612743,116.0,0.556,0.85,0.409,21.0,35.0,1610612757,113.0,0.455,0.955,0.353,25.0,39.0,1,2019,Nuggets,Trail Blazers
525,2020-03-06,21900938,Final,1610612756,1610612757,2019,1610612756,127.0,0.495,0.947,0.452,29.0,47.0,1610612757,117.0,0.494,0.75,0.406,26.0,39.0,1,2020,Suns,Trail Blazers
526,2019-12-16,21900400,Final,1610612756,1610612757,2019,1610612756,110.0,0.456,0.8420000000000001,0.353,31.0,44.0,1610612757,111.0,0.476,0.85,0.412,21.0,41.0,0,2019,Suns,Trail Blazers
527,2019-01-24,21800718,Final,1610612756,1610612757,2018,1610612756,106.0,0.409,0.778,0.342,19.0,39.0,1610612757,120.0,0.4679999999999999,1.0,0.462,25.0,53.0,0,2019,Suns,Trail Blazers
528,2020-01-15,21900611,Final,1610612745,1610612757,2019,1610612745,107.0,0.396,0.652,0.327,24.0,50.0,1610612757,117.0,0.4320000000000001,0.828,0.306,22.0,58.0,0,2020,Rockets,Trail Blazers
529,2019-11-18,21900193,Final,1610612745,1610612757,2019,1610612745,132.0,0.47,0.8079999999999999,0.3779999999999999,24.0,58.0,1610612757,108.0,0.417,0.7390000000000001,0.306,28.0,44.0,1,2019,Rockets,Trail Blazers
530,2020-08-11,21901300,Final,1610612742,1610612757,2019,1610612742,131.0,0.519,0.818,0.455,28.0,37.0,1610612757,134.0,0.469,0.931,0.395,18.0,48.0,0,2020,Mavericks,Trail Blazers
531,2020-01-17,21900625,Final,1610612742,1610612757,2019,1610612742,120.0,0.4379999999999999,0.7859999999999999,0.426,19.0,43.0,1610612757,112.0,0.518,0.682,0.3,25.0,40.0,1,2020,Mavericks,Trail Blazers
532,2019-10-27,21900038,Final,1610612742,1610612757,2019,1610612742,119.0,0.3939999999999999,0.78,0.26,27.0,46.0,1610612757,121.0,0.517,0.846,0.409,13.0,48.0,0,2019,Mavericks,Trail Blazers
533,2019-02-10,21800834,Final,1610612742,1610612757,2018,1610612742,102.0,0.414,0.7829999999999999,0.324,20.0,39.0,1610612757,101.0,0.488,0.5710000000000001,0.31,24.0,48.0,1,2019,Mavericks,Trail Blazers
534,2019-11-12,21900153,Final,1610612758,1610612757,2019,1610612758,107.0,0.442,0.769,0.344,24.0,46.0,1610612757,99.0,0.442,0.767,0.267,15.0,40.0,1,2019,Kings,Trail Blazers
535,2019-10-25,21900024,Final,1610612758,1610612757,2019,1610612758,112.0,0.425,0.852,0.405,17.0,43.0,1610612757,122.0,0.541,0.8640000000000001,0.3670000000000001,23.0,40.0,0,2019,Kings,Trail Blazers
536,2019-01-14,21800649,Final,1610612758,1610612757,2018,1610612758,115.0,0.494,0.792,0.385,24.0,48.0,1610612757,107.0,0.402,0.7929999999999999,0.3229999999999999,22.0,49.0,1,2019,Kings,Trail Blazers
537,2019-01-01,21800552,Final,1610612758,1610612757,2018,1610612758,108.0,0.3829999999999999,0.75,0.3329999999999999,24.0,53.0,1610612757,113.0,0.433,0.867,0.281,22.0,56.0,0,2019,Kings,Trail Blazers
538,2019-12-03,21900305,Final,1610612746,1610612757,2019,1610612746,117.0,0.457,0.56,0.5,25.0,49.0,1610612757,97.0,0.429,0.8,0.259,20.0,49.0,1,2019,Clippers,Trail Blazers
539,2019-11-07,21900115,Final,1610612746,1610612757,2019,1610612746,107.0,0.4379999999999999,0.833,0.174,20.0,57.0,1610612757,101.0,0.375,0.75,0.282,18.0,51.0,1,2019,Clippers,Trail Blazers
540,2019-03-12,21801013,Final,1610612746,1610612757,2018,1610612746,104.0,0.4,0.7040000000000001,0.6,21.0,51.0,1610612757,125.0,0.49,0.731,0.387,27.0,50.0,0,2019,Clippers,Trail Blazers
541,2019-02-23,21800882,Final,1610612755,1610612757,2018,1610612755,115.0,0.483,0.7859999999999999,0.375,28.0,33.0,1610612757,130.0,0.495,0.931,0.217,29.0,53.0,0,2019,76ers,Trail Blazers
542,2019-11-23,21900231,Final,1610612739,1610612757,2019,1610612739,110.0,0.425,0.813,0.3229999999999999,19.0,52.0,1610612757,104.0,0.4479999999999999,0.75,0.35,21.0,38.0,1,2019,Cavaliers,Trail Blazers
543,2019-02-25,21800898,Final,1610612739,1610612757,2018,1610612739,110.0,0.416,0.885,0.382,22.0,40.0,1610612757,123.0,0.564,0.773,0.621,26.0,45.0,0,2019,Cavaliers,Trail Blazers
544,2019-03-03,21800944,Final,1610612766,1610612757,2018,1610612766,108.0,0.446,0.87,0.424,25.0,35.0,1610612757,118.0,0.4479999999999999,0.913,0.344,26.0,48.0,0,2019,Hornets,Trail Blazers
545,2020-01-05,21900535,Final,1610612748,1610612757,2019,1610612748,122.0,0.522,0.625,0.409,34.0,47.0,1610612757,111.0,0.46,0.9,0.351,21.0,40.0,1,2020,Heat,Trail Blazers
546,2019-11-21,21900213,Final,1610612749,1610612757,2019,1610612749,137.0,0.472,0.8079999999999999,0.3720000000000001,32.0,58.0,1610612757,129.0,0.485,0.857,0.436,32.0,41.0,1,2019,Bucks,Trail Blazers
547,2020-01-09,21900565,Final,1610612750,1610612757,2019,1610612750,116.0,0.494,0.7140000000000001,0.406,25.0,56.0,1610612757,102.0,0.365,0.677,0.297,14.0,41.0,1,2020,Timberwolves,Trail Blazers
548,2019-04-01,21801157,Final,1610612750,1610612757,2018,1610612750,122.0,0.49,0.895,0.379,29.0,37.0,1610612757,132.0,0.5489999999999999,0.708,0.5,31.0,50.0,0,2019,Timberwolves,Trail Blazers
549,2020-02-07,21900776,Final,1610612762,1610612757,2019,1610612762,117.0,0.495,0.708,0.3329999999999999,21.0,56.0,1610612757,114.0,0.4539999999999999,0.643,0.425,14.0,43.0,1,2020,Jazz,Trail Blazers
550,2019-12-26,21900465,Final,1610612762,1610612757,2019,1610612762,121.0,0.568,0.682,0.389,22.0,41.0,1610612757,115.0,0.483,0.737,0.441,14.0,43.0,1,2019,Jazz,Trail Blazers
551,2019-10-16,11900066,Final,1610612762,1610612757,2019,1610612762,118.0,0.451,0.733,0.467,17.0,44.0,1610612757,126.0,0.578,0.7140000000000001,0.556,21.0,44.0,0,2019,Jazz,Trail Blazers
552,2019-01-21,21800700,Final,1610612762,1610612757,2018,1610612762,104.0,0.396,0.8059999999999999,0.212,21.0,48.0,1610612757,109.0,0.5,0.733,0.444,30.0,44.0,0,2019,Jazz,Trail Blazers
553,2020-02-29,21900888,Final,1610612737,1610612757,2019,1610612737,129.0,0.5479999999999999,0.8640000000000001,0.429,34.0,36.0,1610612757,117.0,0.5,0.7140000000000001,0.286,14.0,42.0,1,2020,Hawks,Trail Blazers
554,2019-03-29,21801131,Final,1610612737,1610612757,2018,1610612737,98.0,0.4039999999999999,0.929,0.237,20.0,41.0,1610612757,118.0,0.469,0.8640000000000001,0.281,19.0,55.0,0,2019,Hawks,Trail Blazers
555,2020-08-13,21901309,Final,1610612751,1610612757,2019,1610612751,133.0,0.552,0.684,0.424,28.0,46.0,1610612757,134.0,0.481,0.875,0.333,25.0,42.0,0,2020,Nets,Trail Blazers
556,2019-02-21,21800869,Final,1610612751,1610612757,2018,1610612751,99.0,0.391,0.769,0.1939999999999999,26.0,49.0,1610612757,113.0,0.4379999999999999,0.875,0.2189999999999999,19.0,60.0,0,2019,Nets,Trail Blazers
